Country Name,Aruba,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkiye,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,USA,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Viet Nam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1991,1.179546373,8.570655049,,4.033265041,,,,4.29549298,,5.096205533,,,0.964748083,3.389358285,,,4.944137105,,,,3.986978453,1.853749904,2.430091651,1.103159991,,,2.046312937,,3.65415524,2.904179211,1.15376038,,,18.541477,3.838072984,1.362737372,3.024138381,6.400891243,,7.66578871,10.10879091,,0.24083064,,0.062005054,9.283468056,3.420485835,5.072454743,4.437383151,1.44717468,,,,5.302558002,,2.244579296,3.907477041,1.553854033,1.680556932,2.161842527,3.901196469,7.076718317,4.87323372,,2.767190598,3.895353614,3.047868265,4.839185422,3.972290628,,6.962943196,,1.499310331,3.857711957,8.303159125,2.834307209,3.579388538,2.018340681,,,1.67033544,1.493354009,,4.429839802,,1.422605714,3.32310912,,0.964359581,3.442243321,1.312081952,,4.812969027,,,3.620444729,,0.945833415,2.7706162,,0.902282899,3.71623914,6.269058445,6.101003416,3.347521704,3.39903527,3.279920523,3.287380263,,2.922966313,,,,,2.268292043,3.013085579,3.439486026,0.461603354,3.423559753,,,0.629961989,,,,1.411052388,1.839322751,4.76514245,4.57904216,1.666664379,,,7.441706085,1.554809831,6.05025835,3.58306084,,,2.285217035,3.6367956,5.826339116,0.985160816,6.842663456,,,,,,4.463067824,,,1.262593411,1.390250299,4.200510472,3.555247801,,5.849452455,,,6.504856548,6.633745303,,,,,,1.470600417,5.590888747,2.187758438,3.211268415,2.458362798,,,,4.354123229,1.69885007,2.312859648,3.682966116,5.654791016,,,3.588565794,6.787679057,9.327808301,1.194029136,0.861650938,5.800922759,3.261088186,,1.827492483,2.114280947,,,,10.54386465,4.666058479,,4.163772572,3.595448522,,,3.76326647,,,2.924455423,2.395442876,0.062384863,,5.302443402,0.537760525,0.526314793,3.080066234,,,,6.775869038,,6.766416873,8.522079241,,,,,3.019843018,2.24180361,,1.346204196,1.133863872,,3.164903158,7.076718317,2.727417194,,4.841165755,,,6.077948924,,,5.081979327,2.924455423,6.766416873,1.920074941,1.637836156,2.859720297,,1.420578286,1.016332503,,6.387760785,5.602094309,2.601693381,,1.584195068,10.73303105,,,,3.183986846,4.149334886,7.100717492,,,1.524298767,1.274786718,1.389241803
1992,1.292875356,8.770566889,,1.789259551,,,,,,5.705061073,,,1.444039805,2.410046612,,,6.227697006,,,,5.162267109,2.681257051,2.451756422,1.105766402,,,1.820894782,,3.672068014,7.682357208,2.292340708,,,19.40020793,3.424035319,0.944194189,3.084691478,6.598803179,,8.238408185,3.767168266,,0.13136552,,0.059516084,9.013244481,2.955101555,4.585602935,3.825309076,1.819921417,,,,3.205903025,,2.651628209,3.143363806,1.817063758,2.125792806,1.954447594,,4.168198457,5.010459764,,2.940098876,3.337037789,3.05129612,8.417908178,3.072198987,,4.440841524,3.268527426,2.211867301,3.071356485,,2.064897924,4.126572655,1.654281051,,,0.337990816,1.338126931,,2.503630373,,1.096005172,4.360012791,,1.674390293,2.97588979,2.107343554,,3.156868243,,3.29940796,3.243882716,,1.556939123,2.648817381,,1.530856561,3.707284272,5.523196346,5.401619726,2.864430975,1.613552164,3.33166242,3.561046935,,3.371169861,,,,,2.603693277,2.231870949,2.113303691,1.482156133,2.584252684,,,0.377010781,,,,2.278701599,2.255083621,5.758379781,5.832412811,2.073734403,,,9.626478263,1.687604804,6.273084913,4.185987358,,,2.87788046,4.718770066,5.217636442,1.203055164,5.487678595,,,,,,4.755930089,,,1.146489725,1.42572716,5.549237362,3.188583357,,5.236441872,,,5.550930863,5.260167526,,,0.57754424,,,1.164064663,4.810625281,0.633946779,4.435743333,2.187999339,0.286141457,,,1.249728317,2.437959057,2.374473046,3.295404144,6.258696528,,,3.159858458,5.483343507,9.4534076,1.316974339,0.762613673,5.982187798,3.345785516,,1.27972972,2.220907905,,,,8.660068992,2.607091183,,4.138544577,3.180742816,,,4.196083557,,,3.450664918,1.391548887,0.2981021,,5.666129329,1.598831259,1.046369168,3.379431795,,,,7.484750001,,7.469116723,8.437927103,,,,1.38240868,3.449568006,3.366589986,,1.381355503,0.921240918,,2.095957295,4.168198457,2.930855217,,5.097361458,,,6.296092266,,,5.114278365,3.450664918,7.469116723,1.121406453,1.406391377,2.982887115,,2.053040838,1.494973487,,5.364470934,4.914208102,2.312314766,,2.29181344,7.834563322,,,,3.610120963,3.721933442,5.09110892,,,1.453764019,,1.769972138
1993,1.519198491,10.6471788,,2.020876658,,2.515252305,,,,6.743860565,0.535743487,,1.068624173,2.464737006,,,6.572442319,,,,6.161061934,2.061573215,2.446044195,1.189158951,,,1.268990014,,4.16697454,8.324470418,2.159932285,,,24.0794408,4.456487111,0.88801788,3.262588423,7.644858414,,8.247079206,3.154852767,,0.070292901,,0.03941791,7.024121477,4.651302953,3.738176638,3.293605629,2.042230728,,,,4.588545439,3.063532948,2.80222749,2.940484624,1.882840783,1.954559474,1.787201594,,4.495220337,5.514245976,,,3.790366366,3.769726395,9.633848135,3.391792605,,5.079518073,3.716658346,5.537440252,3.368274479,,2.508429386,3.070489129,1.775335057,,,0.027386995,1.446253718,,2.722806354,,1.583646251,4.444779408,,0.058362522,5.099022088,1.893543061,,3.617677028,,4.019601207,3.580536823,,0.739088211,3.377831069,1.229363694,1.555211743,4.930642318,5.878738073,5.761139001,3.442183631,1.86229945,3.383790683,4.383309299,,5.070948974,,,,,2.615199012,2.531351028,2.742540874,1.637148486,4.764966419,,,1.012640246,1.150743328,0.477122439,,2.281813404,2.534211364,5.145111944,6.30107444,1.986313013,,,6.918008353,1.837753579,6.64392103,4.988079232,3.357529562,,4.280367982,5.585901486,5.631693203,2.014522818,5.661954903,2.082074156,,4.989141337,,,5.17843016,,,0.997331378,1.221117536,5.478542012,4.064375243,,5.646820019,,,6.212424847,3.309647666,,,1.863800429,,,0.861918551,4.330831735,1.10655588,5.837487844,2.272772609,0.812319532,,,1.547217291,0.565210741,3.163114525,5.745296137,7.405495876,,,3.489892982,4.089405302,11.63548352,1.757045508,0.888584104,6.493428252,3.152595171,,0.851818587,2.060245372,,,,8.37726373,2.20139571,,3.545043309,3.543987609,,,3.228201844,,,4.897903604,2.105543608,0.676957919,,5.8225752,1.083998991,1.367141322,3.748876492,,,,8.926115107,,8.905998651,10.2557661,,,1.336868224,1.441743326,3.606971326,2.752704918,,1.328237434,0.900177294,,1.114485233,4.495220337,,,5.383096062,,,6.667060751,,,6.272295857,4.897903604,8.905998651,1.533671114,1.443969232,2.511973499,,1.112256666,2.099050784,,5.662667769,5.161471857,2.397651745,,2.172761011,8.494641565,,,,3.95953025,4.125375555,4.677868129,,,1.301572673,,3.227901516
1994,1.394298229,10.45396703,,2.657823103,,3.463007754,,,,5.596781887,0.968725379,,1.21415868,2.067526908,,,8.866430338,,,,6.846786204,3.061702227,1.970228996,1.151994664,,0.375371897,1.190363787,,6.126553593,8.500571895,2.622226632,,,24.78136604,9.626483081,0.757311657,3.781115993,7.144800834,,9.789377232,5.858938313,,0.087624454,,0.345068293,6.062185866,5.716582096,2.154632435,2.809341884,2.423536175,,,,5.212490997,4.06820371,2.518762268,3.133001737,1.356401397,1.575066471,0.662081492,,5.015126969,6.025280726,,2.401343086,3.706713347,4.078143486,9.740685527,3.422035663,,4.594675875,2.858758356,5.37948329,3.437706339,,3.900414062,2.754285742,2.098387804,,,1.022726842,1.468218494,,3.922608311,,0.931957421,4.677437909,,0.067377647,8.345595472,2.149617121,,3.344192217,,3.803361735,3.552459107,,1.131772656,4.297576618,2.333911151,2.831125183,4.958067511,6.213084991,6.092631911,3.890422632,2.512056507,3.230737116,4.760144625,,6.880554226,,,,,1.758337808,2.396475919,2.77639355,2.515213927,5.008855981,,,1.194281171,0.605201109,1.523890205,,2.400949471,2.616428038,4.435291899,6.769498643,1.346551028,,,9.087942375,1.699264418,7.258058357,5.401174999,4.23251133,,4.389913239,6.103455142,5.93642188,2.965846226,5.872929315,2.729478603,,4.628186489,,,5.732244489,,2.777137833,0.833044799,1.329013048,,0.883109318,,5.948273185,,,7.416370724,3.724986532,,,2.527438224,,,0.910457351,3.893768828,0.844462935,4.313414048,1.962440048,1.195147617,,,1.582647159,1.223125607,3.107362175,5.17450316,6.072508427,,,3.384409226,3.964976562,11.80869299,3.251349814,0.962070716,9.75230368,3.071614221,,0.612173469,2.904196584,,,,7.382814302,2.892973718,,3.294974269,3.46308045,,,4.625823286,1.255487127,,6.305582183,2.597423319,0.729860662,,5.894159976,0.827457406,1.380267268,3.742863506,,,,8.854980286,,8.840131825,10.27795925,,,3.078092407,2.29299269,3.806190574,2.991458453,,1.256079472,0.740857214,,2.272807538,5.015126969,2.739856771,,5.352055767,,,7.286552426,,,4.699496101,6.305582183,8.840131825,2.303655004,2.228325685,3.401134277,,2.026839815,3.157111334,0.44777721,5.902906675,4.85250921,2.063913247,,2.023535839,8.962479774,,,,3.363148366,4.227078017,6.010343422,,,1.303392376,,2.479525005
1995,1.500180684,9.099965567,,3.74653588,0.636881119,3.682138209,,,,5.472482855,1.746636939,,1.514385762,1.886535433,,1.110696168,9.202326196,,,,3.660176641,2.770018176,1.941822411,1.071659773,,0.779330035,1.287333499,,6.670607126,7.990606584,2.400729592,,,21.96472282,,0.811781644,5.254780018,6.344786212,,8.148630561,6.328255863,,0.090767573,,0.372394517,5.55385499,5.092231534,1.47223327,2.93532389,2.105290642,,,,2.928541714,6.451007028,2.237422821,3.285914107,1.671211979,1.539236546,0.889389988,,5.052766793,5.377120251,,2.897903543,3.3266852,3.184662945,10.74421294,2.789129253,,3.145828024,2.731672642,6.380743757,3.052734583,,2.891935862,3.341168203,1.81008228,,,0.758451668,1.274855387,,4.263548312,,0.939145935,5.313921799,,0.002214624,6.981004626,2.350196745,,2.389841207,,3.850234024,3.208331182,,1.533633125,4.386934848,2.420110472,2.865964575,6.840808078,5.745079827,5.650930766,3.308910497,2.542342657,2.902138291,3.673451079,,5.133859717,,,,,1.549365082,2.462614348,2.471676065,1.925185459,5.163678954,,3.165821772,0.744332521,2.095592488,1.598088511,,2.114960736,2.491625193,3.933290319,6.29526156,1.73818437,,,11.93213113,1.718404078,6.399406345,3.743915662,,,3.995922163,5.618216733,5.624330164,3.27789684,5.617235798,2.508353497,,3.21724179,,,4.101291638,,2.971486686,1.126395785,1.707678434,6.256105246,2.82554644,,5.633328995,,,5.234825162,3.675566538,,,3.439979018,,,1.929810356,4.216540136,1.94820542,3.165888365,1.85793285,1.135804679,,,4.166224585,1.150526024,2.371250369,5.167243232,4.669443979,,,3.071958323,4.066267708,10.4581549,1.859550222,0.949266477,8.405512541,2.613809327,,1.325036528,4.862886771,,,,6.074208174,2.164620736,,3.53244746,3.101867132,,,2.708538458,2.437276676,,4.654853133,2.652003635,1.576843415,,5.333435489,0.797229888,1.430975018,3.447552073,,,,8.134455836,,8.122959852,9.094165658,,,4.244220093,2.13501123,3.036052976,2.655654856,,0.929108913,0.821714446,,,5.052766793,3.388737159,,5.027914017,,,6.421511054,,,,4.654853133,8.122959852,1.765192877,2.101201766,3.720278642,,1.573822147,3.435322334,0.714129409,5.636748632,5.181589985,1.955235536,,1.884446193,6.207236362,,,,3.522723601,3.925127948,5.535528709,,,1.432700617,,
1996,1.04027318,10.60928733,,9.187776041,1.115016534,3.454573191,,,,5.897895112,2.147419749,,1.147155811,2.046457027,,1.419945636,11.03416265,,,,2.934933112,1.5892774,1.94179853,0.91956394,,0.762907593,1.984128062,,7.93607144,8.640010929,2.921457959,,,23.51113637,,1.032824246,4.448327051,6.348927767,,7.624146563,7.710670457,,0.056922816,,0.468118269,6.210065509,,1.160994015,2.599304359,2.66287345,,,,3.63512498,5.05090461,2.204286588,3.588646915,1.476850892,1.76680726,0.770907069,,5.947028836,5.953190132,5.351403279,2.891711444,3.413877104,3.868421806,11.08373531,3.055180584,1.569916072,4.564268196,2.431274127,7.087934424,3.146011357,,2.049919392,3.816119359,1.779836017,,,1.133468352,1.123251917,,4.396960902,,0.995111627,4.092596797,,0.011877318,7.780034689,2.001863122,,2.985139873,,4.959410064,3.67403462,,1.211935198,4.821690373,2.716452436,3.380878531,5.141133721,6.389168965,6.338586428,5.006869932,7.218409966,3.494959046,3.52146003,,5.009045893,,,,,1.954236873,3.212844563,2.77599494,2.495827335,4.230287526,5.41194184,3.003137817,1.588998162,1.563927022,2.30295402,,1.852674287,2.309809271,3.74931193,6.956816099,3.009035007,,,10.46077629,1.575882201,7.277479829,3.458433735,,,3.676759752,5.851970424,6.265350808,3.44883666,6.267921625,1.967717091,,3.066561796,,,4.459828487,,2.895067425,2.514390328,2.39709541,6.154993343,2.710750611,,6.27675344,2.01989851,,5.424287711,1.697601643,,,3.224279164,,,2.800573688,3.823238922,3.304313586,3.412102565,1.588218802,0.985427603,,,11.51249508,1.49255592,1.95050116,5.616452997,4.257225905,,,3.558844918,3.970934273,10.98959452,0.880431972,1.133659095,10.734888,3.204901903,,2.646541839,4.937866311,,,,5.6147562,2.301933773,,3.844479916,3.60453749,,,2.928091084,2.030407792,,4.599661,3.677696051,0.831549242,,5.620698688,1.593117661,0.920788821,4.272990682,,,,10.17502155,,10.16421813,9.457672181,,,3.487114321,2.68266062,2.333784619,2.255241897,,0.642244389,0.734099004,,,5.947028836,3.461077154,,5.105213763,,,7.300179203,,,,4.599661,10.16421813,2.467031965,2.483997921,4.014818434,,2.470807824,3.64246709,1.152846629,6.371398492,4.910775875,1.662758646,,1.81745708,10.63087571,,,1.620063236,3.191487852,4.44704043,5.722032827,,,0.749182307,,
1997,0.878653886,8.662986111,,15.04176352,0.755373853,5.890245711,,,,5.475660582,2.818960132,,1.206740996,2.015926573,,2.628609547,9.59411601,,,,2.406419186,6.162049507,1.794324435,1.087647107,,0.536478422,1.758895892,,6.919108459,6.368622903,2.352087193,,,21.74325798,,0.794660876,4.281870551,6.010824297,,8.016591663,15.35845709,,0.036680049,,0.393661372,5.504975626,,0.78478713,2.967238492,2.274799027,,,,3.361876755,4.013810543,2.004393611,3.043142045,1.482723398,2.992032684,0.754884783,,11.07500232,5.742578177,7.513305672,3.080331215,3.333460106,3.661521687,10.51235351,3.040853615,4.336517525,5.163462917,2.344050882,4.831807382,3.14843865,10.07705531,2.437772381,3.268272413,1.757803128,,,1.255022501,0.848240799,1.644587618,2.802071902,,1.527718707,4.036796786,,,5.760264569,2.185667867,,3.124941617,,4.431773805,3.701145723,,2.520142863,4.13980999,2.588223435,2.822270246,3.817681585,8.092685014,8.075695851,7.678299206,12.37856888,2.954807943,3.236743262,,5.391801349,,,,,1.63060156,5.669902281,2.899452906,1.817590358,5.180320977,5.679280116,3.069838594,1.322119801,2.623449073,2.734538657,,1.968572945,1.399052309,3.504204644,5.630301647,1.906239885,,,10.3268963,1.613142187,6.136086132,3.24419463,,,3.514300201,6.508305179,8.273758185,4.243230084,9.130939539,2.15613063,,3.132955917,,,4.876741714,,2.999820837,3.227675172,2.704962794,6.354596824,3.405674069,,8.297010893,2.155339977,,5.244223939,1.479893431,,,3.933739561,,,4.39924558,3.09600672,1.826114047,2.571889811,1.200876286,1.290718175,,,17.37618184,2.428021621,1.645371085,4.809407478,4.137290426,,,3.620428501,3.70509223,10.88297622,1.365097613,1.315027597,10.30636792,1.961714522,,1.661363202,5.073099482,,,,5.253321,1.789377858,,3.365572846,3.572442887,,,4.375690083,2.01666897,,4.901232365,3.521970359,0.611882089,,5.22617019,1.439750601,3.575659374,4.705428532,,,,10.86323527,,10.8532878,9.354708229,3.911072602,,3.033849907,3.868729433,1.394397259,2.64318434,,0.697261998,0.723688516,,,11.07500232,3.695241493,,4.051764323,,,6.154347605,,,,4.901232365,10.8532878,2.361197293,2.541886629,3.911592218,,3.627302591,4.301638918,1.247385996,8.697991528,4.839047552,1.257268799,,1.532138759,8.9349115,,,1.670656932,2.786815159,5.128244912,5.338171182,,,1.811517052,1.75668986,
1998,1.426411129,9.855127306,,17.43014441,0.424868939,6.330704494,,,,5.699148358,3.36647126,,1.359967268,1.880906394,,2.173645707,4.78644929,,,,2.847088957,5.57541562,1.517308595,1.352969994,0.510411287,1.02389177,1.232550097,,5.875709253,5.357952214,3.096476049,,,23.69433284,,1.014440255,4.818249025,5.716087768,,7.529561696,15.31556484,,0.042813613,,0.028095178,5.263538803,,0.320512924,2.103572804,2.393914521,,,,3.717125274,4.815491435,1.947075389,2.790469553,1.728580626,2.573612243,0.836557643,,11.37685315,6.014334195,7.841998728,3.243668374,3.05350798,2.611861262,10.18242409,2.540825463,1.164078025,3.925656319,2.308779234,3.820486285,2.843300452,,2.799662624,4.299158747,2.192275688,,,0.084094276,0.849729316,1.145198715,1.436904605,,2.610147869,,,,,2.003545546,,3.14955796,,4.157313707,3.963300573,4.695307172,3.210350985,3.645525952,3.043613387,3.011914528,3.607239687,8.333438933,8.327013429,8.168040278,13.84562498,5.23322603,3.329456034,,5.674376853,,,,,1.496988241,6.405877005,1.963283923,1.891075389,4.235805845,6.608152873,2.870101761,1.084774688,2.201161911,3.529183784,,2.515960729,5.146137957,3.856149815,4.856368188,2.202376509,,,17.53788808,1.791803432,5.253780606,3.509751084,,,3.391094912,6.694823885,8.617716004,5.11699735,9.438664629,2.867091265,,2.76798232,,,5.076782837,,1.349916684,1.914835451,3.181241993,7.37696459,2.449223679,,8.642461021,2.419031527,,5.26266575,1.619289963,,,1.816159745,,,1.236618558,2.539162651,4.378140518,4.315645955,1.252158077,1.506009786,,,19.20960179,2.269016324,1.465266398,3.770966249,6.569614624,,,3.700041833,3.053463825,12.27691037,1.368126392,1.037366858,9.62509807,3.074315915,,1.176729497,6.132479119,,,,5.076107437,1.99914628,,4.228268872,3.828958092,,,3.385080506,1.603223349,,5.22685243,3.935476135,0.558598549,,6.723268495,2.621768431,3.387533795,5.337778994,,,,12.324618,,12.31444509,10.36085678,3.64781989,,2.438913295,3.913463727,1.712077793,2.965383322,,0.526464551,0.776947106,,,11.37685315,4.316018012,,6.397448996,,,5.272415678,,,,5.22685243,12.31444509,2.623428728,2.290306311,4.106471635,,2.991232367,4.453944919,0.506383605,9.071704908,5.866330508,1.291271197,,1.750325785,6.840018983,,,1.680219763,3.299550785,5.317392898,5.740782514,,,1.761429333,0.552444534,
1999,1.787498763,9.529179896,,4.157027269,0.830557758,6.563516617,,,,6.804642133,3.866500957,,1.482407986,2.504134147,,4.087617891,4.762512215,,,,2.133950145,5.586998477,1.773551992,1.573599715,1.212144757,0.525639078,1.66122595,,6.397506915,4.997225901,2.385338977,,,24.20924076,,1.126486748,4.818927375,5.29221637,,7.989058659,13.63649454,,0.055142388,,0.260484998,6.214337898,,1.449024443,2.439048776,2.503784236,,,,4.131949045,4.904334054,1.619738212,3.155312834,1.797668578,3.761871225,1.097201613,,10.30054286,6.334141249,8.023919911,4.305209518,2.986140733,4.051020743,8.043716137,2.165570057,1.145074777,2.214513279,2.728350652,3.445015546,2.647914628,,2.345927654,4.571487751,1.944862339,,,0.107196981,0.909599884,1.503921701,1.575624726,,2.275636876,,,,5.964245069,2.054701307,,2.83557348,,4.186363003,4.490149523,5.20436653,4.669601853,4.117067719,3.455125124,2.50888605,3.992445263,8.112953242,7.945526731,3.453029307,3.500875094,6.092294501,3.417088476,,6.311481337,,,,,1.637721836,5.568673,1.660298254,1.476468115,6.077182932,8.247849818,3.263492179,1.107043044,3.854325661,3.005075119,,2.477137224,6.020122812,5.186634178,5.019660256,2.971717155,,,18.72362523,1.782907527,5.557394371,3.438001617,,,2.756792708,5.57325563,8.117399905,5.206761073,8.889187513,2.924963577,0.016716518,3.18958253,,,6.245101063,,2.696659647,2.520767196,3.038139159,6.936305508,2.209240378,,8.138401672,3.36226507,,4.625831492,1.595431828,,,2.493513382,,,,3.103540833,3.704761109,4.437743927,1.08292081,1.887015321,,,4.555772386,2.729199705,0.867576087,5.019530478,6.151447218,,,4.304413125,4.989635813,12.04015194,1.878854263,0.993575273,10.40828387,5.17227122,,1.282581812,5.963702613,,,,3.178222189,3.014605009,,4.422169962,4.402596334,,,2.541172862,2.371012593,,5.777615861,4.641136425,1.369238862,,6.072842294,2.790672516,2.347481142,5.650829352,,,,8.208840559,,8.200172829,10.3049144,3.334487805,,3.275109292,3.389276165,1.827296657,3.490678662,,0.652562488,0.723532984,,,10.30054286,4.789018103,,6.685707467,,,5.579620821,,,,5.777615861,8.200172829,3.325483214,2.743118973,5.466124158,,4.056111636,5.829760884,0.862517007,8.730684602,6.417137412,1.073773315,,1.946045361,8.091833459,,,2.814992036,2.717047689,5.560894772,5.740487972,,,2.549617327,0.402803982,
2000,1.785034306,9.44794436,,7.178128156,1.928916475,5.704374903,,,,6.283222046,3.658244916,,1.365629336,2.063798988,,3.377090964,2.738971923,,,,1.815687935,5.06208595,1.648782706,1.210582882,1.407622273,0.547129694,2.268658271,,5.81670329,4.14153416,3.453983022,,,24.85917092,,1.161298666,4.488922177,3.747205289,,6.857178279,10.94135864,,0.87293753,,1.338338346,6.118070661,,0.980865523,2.091769257,3.071638973,,,,3.583726827,4.580717327,1.464518822,2.833808021,1.552265231,2.342320315,0.830815691,,8.405593685,6.33067997,7.478586517,4.278609105,2.679714183,2.209649167,6.927736427,1.907547814,0.849675224,1.975834383,2.763663832,2.600500752,2.327978777,13.09709539,2.068144686,4.357024954,1.747473875,,,0.937885449,0.935057176,0.980306727,1.067193898,,2.06718487,,,,3.858912459,1.982759755,,3.617022342,,4.500651447,4.61030757,4.922449164,4.232119631,4.003125458,4.5267444,1.589432733,3.57866018,7.19812789,7.105440718,4.897347012,6.140307271,5.264836072,3.391212345,,6.121479794,,,,,1.243978144,4.755561107,1.684900437,2.544223223,6.489678082,8.795205311,2.430638051,2.73411155,4.170876159,2.990451454,,1.907338583,5.812203742,7.786499514,4.373842602,2.713848457,,,26.67720947,1.91397469,4.909382332,3.485223078,,,1.587144348,5.451366301,7.243945552,4.412564972,7.420499914,2.949770819,0.015326325,3.759131704,,,4.98183093,,2.647617439,2.807750359,2.995228292,8.315689932,2.017624864,,7.258394651,2.922471702,,3.52956789,1.308816424,,,3.067522083,,,,3.958642149,4.352470675,3.31032261,0.916177413,1.679746266,,,7.878411726,2.536186157,0.760340535,5.64774617,6.491274744,,2.109171214,4.465431091,3.945637788,12.15648669,1.743908292,0.845329916,9.061915644,4.677998401,,1.81300747,5.41144159,,,,3.165215227,2.108324645,,4.071993591,4.561729941,,,2.820911797,4.743789772,,5.677757554,4.483408822,0.637659869,,5.258982759,2.180135338,2.250434336,4.677522839,,,,8.671133098,,8.660775733,10.07807823,3.387797014,,3.450659873,3.264907062,1.66941984,2.774685279,,0.962921366,0.643426174,,,8.405593685,4.559745273,,5.072972331,,,4.926375541,,,,5.677757554,8.660775733,3.822870078,2.180463742,4.157387387,,5.352329515,6.160424819,0.984418728,7.683429464,6.615078262,0.854272097,,2.972089233,7.4129158,,,2.264214572,2.612373282,5.39005975,,,,2.383885184,1.874351453,
