Country Name,Aruba,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkiye,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,USA,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Viet Nam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1984,,-2.337763111,,-1.378584441,,,,2.733132273,,0.358310209,,,-6.143826543,43.29975194,0.250253536,,-3.615162897,,19.08066014,-1.062544606,4.905098749,11.68066336,,,,,1.493438326,,13.74735872,2.63,9.379509376,,5.216754221,-8.51904409,,,,,,8.956848776,12.88061345,,8.830347268,2.623947861,-1.678657062,1.754484846,4.108802029,3.256648232,10.06470165,2.376069198,8.31059497,,,9.332027903,,,,6.151721133,21.32333883,0.018155411,,10.1918551,1.864043444,10.34858402,,,14.84728489,1.283000249,,,,,-12.3896796,,-2.400234874,4.006203153,25.79970104,4.693175567,,,3.272727298,,,,,,-2.151584187,,,,13.59403662,,1.557256005,,-0.031885234,,,1.297670371,,,,,6.543581759,5.369730996,-1.994173712,-2.970502397,4.210034507,,,1.585092368,,,7.340517506,10.96511877,,,,-0.859997229,-6.267250084,,,-3.475331967,,,49.10337807,0.651769088,-2.607214352,,2.912369843,,,,,19.90996825,2.684067978,,-4.277696205,,-0.56664795,1.194509534,5.434932325,-1.112221048,10.37271839,,,,,,9.837005166,,,,,7.109957695,1.479932938,,5.875021108,,-8.017474865,,,5.681311147,,-2.622000261,,,-18.44319898,0.75131573,5.726119842,2.840207817,,3.924557279,,,-4.382437317,-5.34005914,11.22806493,10.5204461,9.712226507,,4.376178475,,,,-4.824495034,1.454631402,11.83942481,-0.486493479,,2.970954364,,-1.08761236,,,,6.370973506,,,,,,,,-8.816134102,0.99155884,19.31687429,-4.63014458,11.31598105,3.060514723,,18.89388987,3.026915296,,12.98830837,,-1.982658996,,-1.989461896,,,4.065040645,,,3.00981118,21.16403954,,-14.09119362,,,,10.1918551,,29.91265775,4.419332539,,,2.414307221,,5.681311147,9.442076265,0.99155884,-1.989461896,,12.8627105,0.47824338,,,-3.0121362,,8.474892821,-11.94160159,,,17.73024686,7.213935792,,,,6.40698906,5.785126407,,,,11.4007561,5.594404995,23.07692917
1985,,-2.847116666,,15.02135138,,,,3.624872951,,-1.695118559,,,-4.362834393,0.194305094,-3.349128643,,13.12854632,,9.322651083,7.201729524,0.190430821,-20.61757112,,,,,0.755195592,,6.729248763,9.58,-0.527704486,,4.259787873,4.457486829,,,,,,7.045750443,1.843879449,,8.639549723,2.759281313,0.731707297,1.646686448,2.281593119,26.51003054,-5.521780636,1.911977937,-2.171313434,,,-0.269534823,,,,-5.313273281,-1.320194688,-3.557814486,,2.165595443,2.073686894,2.361466416,,,7.92272189,4.019488429,,,,,-20.52823147,,3.710625829,-2.659045726,-13.70922316,5.76630455,,,4.489436605,,,,,,-8.732769407,,,,-9.735627708,,0.370125581,,10.48209195,,,2.3351876,-3.888325479,,,,2.235753966,2.491229554,4.217384048,12.46503462,4.253319361,,,0.314273271,,,7.898374217,15.72491997,,,,-4.552216648,4.129560471,,,4.013397977,,,-19.79012602,7.169287697,5.942981373,,3.445342559,,,,,9.76196704,3.715007202,,-7.078694677,,9.367211415,3.560946203,2.421662413,9.675966648,2.912172761,,,,,,13.42803399,,,,,9.482169978,3.045754928,,2.822986889,,29.25723585,,,8.313085178,,8.825732058,,-2.965911265,2.458455691,11.26025278,0.489392381,1.987436714,,5.534514324,,,18.56114807,-4.80154355,4.088176042,-9.329801547,2.227716279,,18.46432429,,,,10.92425692,6.682871323,3.739419265,-1.744815326,,-2.913008963,,5.61825917,,,,5.230368479,,,,,,,,2.291978246,1.812149401,18.32973005,-12.21779916,17.75959971,-10.07874016,,-5.3364515,-2.003386814,,9.521279592,,3.587107682,,3.584840868,,,0.781250008,,,1.210489854,-1.018917621,,-1.085360982,,,,2.165595443,,7.495797148,4.508132651,,,4.010201134,,8.313085178,7.450968573,1.812149401,3.584840868,11.41302314,17.36164975,-0.455714027,,,-3.474595506,,2.44058614,12.00297724,,,8.950811036,8.129478514,,,,-7.15018823,2.627075184,,,,20.33935899,3.491941913,23.79183704
1986,,8.214486714,,7.416219181,,,,9.072336468,,0.178732596,,,6.962689039,-6.984944113,2.057529231,,4.128402669,,5.129916549,12.5527117,3.325031424,22.04569097,,,,,-4.909204015,,-3.160058862,-8.02,4.50928382,,5.017116971,1.769763319,,,,,,7.621307341,3.318687282,,6.091903457,2.356443798,0.811137968,3.375474868,1.866046512,7.086206547,4.796851734,1.888335752,1.529068436,,,-0.540526553,,,,17.57830674,-0.752555877,-0.527009222,,3.062104089,1.968132812,2.705034154,,,12.79578859,2.107728336,,,,,16.51840093,,7.926850173,-4.952769977,19.15439338,0.148321443,,,-1.432181948,,,,,,-2.518628405,,,,-5.577289147,,-0.829711576,,-0.60215477,,,0.870164448,7.659806198,,,,1.974379174,2.565747055,6.507421423,6.466179416,2.586010363,,,-0.40948445,,,4.754384008,-4.296093852,,,,1.617321556,2.200151735,,,4.924588355,,,-18.42052843,-10.01294778,5.223908441,,-1.899472452,,,,,35.78348437,-1.752692171,,9.524845201,,2.609082715,2.348729762,2.570062052,16.3512391,2.500732627,,,,,,34.19917169,,,,,6.097569974,-1.278110572,,2.308988532,,-1.354933321,,,4.81108055,,4.536078462,,-3.019932826,8.345978792,10.72386072,0.616882139,4.167370646,,0.819436294,,,9.365326437,-8.7710155,10.4063288,-6.964989566,2.701981355,,-1.84593706,,,,5.948723723,-1.75398798,6.155752944,3.653463876,,1.543099038,,6.827605884,,,,-5.068060217,,,,,,,,2.901531021,0.772018068,15.00947971,16.47993147,4.785102397,-12.70953215,,0.367070176,-4.251712883,,-1.304121345,,7.895317735,,7.89541627,,,-2.325581401,,,-0.273696736,18.08822122,,8.108011936,,,,3.062104089,,1.469673756,0.381393969,3.899999596,,-1.911333826,,4.81108055,0.729942802,0.772018068,7.89541627,0.731726285,-12.17524512,4.618663497,,,2.394073539,,2.28714316,-3.410588371,,,0.239028063,8.073115149,,,2.986539896,-3.684598236,2.395726256,,,,6.589254447,8.725932939,-8.221632816
1987,,6.653437364,,-1.402855891,,,,3.414726617,,-2.727992339,,,14.5254268,1.072782411,-1.040934691,,5.197875188,,-7.604563754,-10.15599735,0.095033405,-14.63513987,,,,,17.5369425,,2.07551958,14.97,-11.16751269,,4.601261016,28.13263036,,,,,,9.524492086,4.704184689,,0.514445427,2.033727848,9.816260366,6.38442075,1.638266396,33.34824567,4.227138942,5.909275645,2.190103407,,,3.442022594,,,,3.953171704,-9.589397719,2.894985808,,3.873884275,1.061882745,3.544712331,,,5.443481712,4.128440371,,,,,17.38135399,,2.605495027,-16.70695676,-6.559142285,3.069741253,,,-1.965811983,,,,,13.80198271,-2.758160775,,,,6.845192009,,3.904382466,,15.59959081,,,6.77152214,6.655757853,,,,2.555630439,2.564347234,2.619751184,0.807920584,2.143531777,,,-1.587796599,,,2.483350423,-8.344071045,,,,7.795971509,21.39964908,,,4.190486608,,,-7.363301577,4.460431655,-4.342276138,,5.525611486,,,,,-23.46086669,5.591966367,,8.014985912,,-5.953552104,-0.525885691,2.533564897,-14.98548333,4.575832229,,,,,,-23.53305397,,,,,1.564732561,1.26732008,,2.3134122,,2.443606723,,,-0.800393338,,-12.88625358,,28.32165637,5.628504082,-3.700000072,0.838981553,7.029479457,,5.388004642,,,-3.186082811,-3.245667851,-1.172619061,4.715147286,-0.69728901,,10.20927595,,,,3.253661677,5.147231843,5.078809107,3.077906582,,5.346822244,,1.611244937,,,,10.06858376,,,,,,,,-2.020289217,-0.857648466,16.49585244,9.535681172,5.604773361,-8.455144741,,6.105889858,1.326363775,,8.219725598,,3.420626065,,3.417058196,,,5.555555558,,,-5.985187674,-9.090898094,,-4.314446722,,,,3.873884275,,0.198766444,0.067925558,-6.399999509,,5.77306376,,-0.800393338,1.811553557,-0.857648466,3.417058196,0.242121432,20.5323067,0.449741141,,,2.03116393,,3.877592763,4.175011395,,,-9.517489066,3.975805436,,,-1.141524691,-8.951798042,2.394566057,,,,2.543662459,-2.19366236,-4.277499255
1988,,-1.374820367,,6.690163995,,,,2.312638202,,7.866173311,,,6.291334991,-2.160297041,3.051574199,,1.586688538,,14.19753348,17.935507,-0.436044383,7.645743636,,,,,0.07373871,,4.115335963,0.84,-5.857142857,,7.7326067,19.58396683,,,,,,11.51436023,2.543933098,,-12.66119617,2.923511176,6.640129461,2.76916543,2.688230009,7.943840343,4.571790253,0.379157795,3.449580984,,,10.9457123,,,,6.571107921,1.329724804,-1.324016182,,3.391186946,7.897398186,3.349492487,,,5.625826313,3.414096915,,,,,-1.442499045,,1.601575167,11.77039665,-2.186420884,-1.545762455,,,10.5492589,,,,,-5.684127131,-1.799158247,,,,1.214548561,,4.498977506,,-15.79528104,,,-0.813973366,-2.423772035,,,,5.699979198,5.21282788,2.33398371,5.337935034,4.896284025,,,15.63964748,,,-0.642134191,7.690261788,,,,2.850807842,15.49836011,,,4.553927885,10.19998488,,47.69118865,5.325987144,9.399412479,,1.839392568,,,,,57.94470079,1.824228263,,-2.216546066,,2.146089047,9.36915203,5.226462517,3.088854958,3.210461627,,,,,,33.42652806,,,,,5.371202937,-3.372376924,,5.538739583,,23.36711926,,,4.337754936,,2.339616768,,5.095192062,3.008202609,-4.828289737,2.01599553,2.712388445,,0.724475612,,,9.78310299,-10.15329441,7.843140525,0.913894045,6.556670132,,-2.835515408,,,,2.731340389,-6.416773829,7.851851852,2.950740349,,3.512787314,,2.295182006,,,,12.91305289,,,,,,,,5.623903504,12.389477,10.92674237,-12.49351545,-15.53410802,-15.02817783,,0.604557301,-1.016628151,,3.44740574,,1.716866156,,1.714050953,,,-0.751879698,,,-1.087694424,-5.479457026,,-4.879596744,,,,3.391186946,,9.260484596,10.51036583,10.89999254,,1.755402921,,4.337754936,-9.60851673,12.389477,1.714050953,6.859895965,-25.80441378,7.827394006,,,5.516549243,,3.455825383,-0.560567761,,9.820273156,48.32749864,4.639056584,,,3.648101697,-3.991597094,4.946759119,,,,2.804337195,19.31073334,3.191882155
1989,,11.45982493,,4.433636595,,,,11.6543871,,-8.21771524,,,5.204139736,4.412159313,-0.501576909,,-2.172874806,,7.840535777,-1.366136295,-0.177027262,-4.974832867,,,,,6.241816985,,-1.526845268,2.85,-8.952959028,,5.670350693,-2.821387239,,,,,,6.2477471,3.074999732,,7.114096663,2.801555084,3.777844782,4.298742268,-3.181325027,-2.786649795,7.440171339,0.473834629,0.427906488,,,3.314924162,,,,-15.73800872,14.25113227,2.254938503,,3.729565353,0.938689093,3.413094104,,,6.856389498,3.619824096,,,,,0.936329766,,9.314747323,0.086555107,18.00882996,3.883066394,,,-8.517350121,,,,,5.341614901,3.962504255,,,,4.437200141,,3.069960862,,-2.488479257,,,3.489722864,9.640648116,,-1.309480561,,2.324979031,2.813228137,5.728702987,4.474911572,3.319081537,,,1.189154742,,,4.336492294,9.723741313,,,,6.819479248,-27.51600327,,,4.113367798,4.619331254,,-23.758342,-3.661726242,-0.138495943,,0.01254543,,,,,-10.21019747,0.244803729,,12.33837357,,-1.230648228,2.506263479,2.78812611,-1.206863284,3.802830064,,,,,,6.366422463,,,,,5.071660116,-1.361652348,,2.418084985,,-0.049862634,,,4.675525203,,7.700000708,,4.449760989,1.110220137,-7.359771557,2.446678715,4.758181275,,6.227682419,,,4.768506891,9.188991111,5.77112836,3.740389604,6.165353353,,-5.41397112,,,,6.870276396,5.584355895,-4.781936813,2.724448175,,1.36772223,,9.564996576,,,,10.08076018,,,,,,,,-4.265100887,1.922911783,7.0746832,32.83765815,13.69484723,-4.679439941,,-0.533909076,-0.560213934,,-2.68294833,,8.641454546,,8.637158848,,,-2.27272727,,,11.15423595,19.0579636,,-2.121766572,,,,3.729565353,,5.503297619,9.599121849,-13.10000097,,0.243623557,,4.675525203,4.496014925,1.922911783,8.637158848,5.831842419,10.94388067,-7.552101008,,,6.188572709,,2.366942784,4.335809404,,-3.456402181,-5.789791164,-5.12473453,,,7.003366386,3.632385569,2.817685509,,,,14.70211928,-2.682256758,3.457064267
1990,,-4.509494001,,3.022660723,,,,-2.847918113,,8.480510723,,,6.090479767,8.194434246,7.622929039,,5.566252719,,2.52610373,-6.528589269,9.211673781,-3.699012978,,-1.775230044,,,11.27659649,,4.611818333,-3.72,7.166666664,2.551863411,5.251222774,3.012442115,,,,,,9.109175453,7.327732138,,-1.00000159,2.611658031,1.581027638,5.82606341,5.091454598,-11.44929087,2.496099844,2.165556436,-8.739931788,,,0.763942078,,,,8.952913173,5.71580441,-8.583925644,,5.068792273,4.105856382,4.756299402,,,4.434530082,2.920683401,,,,,5.42524389,,-1.784815919,9.714615163,-4.545095202,6.781897918,,,-0.689655171,,,,,3.390330186,-2.172129717,,,,-1.854706472,,4.093983625,,-15.12287335,,,1.714137644,-4.606557082,,-4.188364211,,4.549445487,4.044593072,1.127024711,3.841819252,2.003394502,,,4.015095805,,,11.02881036,10.86530113,,,,5.465511179,39.93359894,,,3.471840787,1.370225364,,-20.67490525,-2.307692308,-5.633193514,,1.561252174,,,,,8.522724085,1.582463736,,-5.393365752,,8.722956597,3.893833372,3.989185674,1.418059588,4.894527437,,,,,,-6.664284836,,,,,6.102571547,7.180141275,,4.387942198,,-6.398286996,,,6.760776227,,16.95481076,,1.100001261,-6.5802099,9.60277762,-0.244944021,-1.72839312,,5.096889166,,,4.172320542,0.20346623,8.920334932,4.778575975,5.765419588,,17.4089072,,,,3.030677325,1.539848234,-6.419619511,0.192925479,,2.227625523,,-1.345755341,,,,1.919105648,,,,,,,,-2.55973844,4.240331073,2.848986601,-20.21839385,-9.479179402,-8.194820255,,49.82645192,6.534422647,,1.326600518,,-1.606126497,,-1.600646505,,,0.775193797,,,5.401177547,-2.340323684,,13.63372608,,,,5.068792273,,2.991760813,-4.686714695,-9.099991893,,2.058087776,,6.760776227,-5.037246752,4.240331073,-1.600646505,18.21869825,30.32114533,6.815536264,,,5.238232436,,4.674907921,-4.192244265,,5.817737997,16.3039142,-1.750397897,,,0.995462701,17.7364864,4.020103118,,,,-7.134583208,-8.904594587,12.1350644
1991,,1.37553448,,4.303554721,,,,1.984964912,,4.093147898,-1.999996739,,3.48062954,5.544621649,-2.985202683,,2.129731044,,8.092227706,20.61679717,2.129153236,7.697086572,,24.19109246,,-3.648140866,4.453238786,,9.859885392,1.370000017,-3.42147777,1.545530493,-0.807680003,2.733631797,,,,-0.734997581,,2.428242239,2.353530194,,-4.000002302,2.803394834,-9.510918356,3.461679013,-5.395132858,-7.101105211,6.253170977,5.670709943,-23.99362097,,,-15.0871726,,,,-0.72853544,-1.306929593,4.246411509,,2.461819183,0.779938168,2.553364235,-4.773534966,-3.093616631,8.528032362,2.772883205,,,,,2.472221322,,-2.046180599,-4.335260116,-1.649879094,-9.353321781,,,0.868055511,4.232455529,,,,3.564299976,1.131125889,,,,-2.34310495,,3.100775046,,14.47661481,,,-2.396504706,2.423988713,,1.461923393,,0.668118258,0.938096391,2.579496558,3.102364661,1.369599541,2.089327912,,-1.952488236,,,5.619017974,-16.54968386,,,8.473734872,7.541819413,5.537625945,,-22.6,-0.710415789,-7.739627858,,-52.73285505,5.743399722,3.190576137,,1.450648767,,,,,-20.76513206,1.556874106,2.393671639,2.169569545,,1.626872591,0.354302109,0.942545886,-27.03930671,1.47910086,,,,,,21.75000005,,,,,3.549275844,2.271228683,,0.890364531,18.88053468,16.29587971,,,3.649979753,,-9.877773935,,-8.761017665,6.864838229,-1.58206845,12.79926017,1.040077269,,8.163968834,,3.938431339,3.640158713,-3.89545547,2.501569872,10.2581905,2.153092811,,0.582640091,,,,4.962108318,1.076923421,1.936602756,1.469897202,,-2.652267156,,0.866131505,,,,-1.137756033,,,,,,-12.34335017,-3.699999995,5.799998309,-0.639176349,2.964370421,-1.342859938,6.062927976,-8.336842105,,3.788265048,-3.179559145,,,,2.516340977,,2.513778181,,,12.42037534,,,-6.684151251,7.390735744,,-4.084822597,,,,2.461819183,-5.325537731,-1.138791001,7.258153223,-4.400008083,,2.589276157,,3.649979753,9.831322404,-0.639176349,2.513778181,-7.046054886,13.90931052,-0.902530599,,3.569948807,2.882870471,-17.37757096,1.181530336,3.867811321,,2.217095969,-13.59405197,2.464391111,,,2.176029149,-8.715924479,0.885908195,,,1.520709849,4.465798146,5.171966306,1.035132961
1992,,-0.006739777,,0.139704871,,,,6.929434456,,0.187998716,-8.700001288,,4.328751097,-5.307998971,-2.074945538,,3.139999999,,0.668935882,2.559174063,2.323351117,-14.7573529,,-13.6249708,,-8.17050981,12.81855124,,-4.235113812,4.889999921,-9.661839528,-0.664315165,0.584486155,1.051983066,,,,2.919577671,,12.0028145,4.651003019,,6.000005469,3.121634412,6.658821356,1.258779055,8.531486329,-4.720598113,5.024873931,6.304493025,-10.32287086,,,21.33926144,,-2.542245966,,1.83127572,2.727583854,14.08414281,,4.871953204,4.369582415,4.393461095,-2.994327484,-0.219648585,4.023495758,2.445407016,3.690804553,,,,-1.566446028,,4.7350025,-3.70777259,3.615705391,14.61558956,,,6.02409642,4.071320316,,,,3.943560395,-2.775475858,,,,-2.708168236,,2.985404813,,27.23735401,,,8.600233096,3.226714826,,-5.381428478,,3.519673456,3.468421119,3.162369153,3.119089895,6.894025973,3.203344388,,6.651006784,,,10.28573992,22.75476157,,,2.000378706,1.918208652,30.3673385,,28.69999999,-3.325890027,-2.635530522,,10.23942249,4.555409549,8.974816854,,1.053112907,,16.48485068,,,29.64899321,1.570562224,3.680814079,6.299893344,,-2.146744636,3.64209233,3.511668671,23.90656386,3.0614944,,,,,,-34.23664128,,,,,4.679033199,-2.161515135,,3.39168196,-0.445068952,-12.28080943,,,4.451140708,,-2.14304923,,-20.01785314,6.864838434,6.252095838,-25.11564702,6.858668447,,-21.10556722,,4.002460946,2.338045027,3.058080931,3.618384712,-5.198945256,-1.064429704,,-12.40099498,,,,9.501318285,4.413998369,-6.115311909,0.351745589,,6.318773374,,4.322888799,,,,4.506930636,,,,,,-12.92052814,-9.000000013,5.200002263,6.575535163,6.029935249,24.50484565,-5.978317659,-4.54754249,,-31.65773392,5.38209391,,,,0.056521761,,0.051183291,,,2.266294887,,,-2.414760988,-18.31812099,,-14.64012486,,,,4.871953204,-3.664506842,1.223444993,4.787790907,-26.70000044,-8.999998994,1.961664753,,4.451140708,7.322219543,6.575535163,0.051183291,-1.146752568,5.457455314,4.286637762,,1.236690409,-0.982889296,-9.962007248,3.256490008,11.00709191,,-6.469408204,9.703148155,2.02213363,,,6.878396751,-4.479372362,3.278929697,,,13.58026014,-27.26053244,-33.07108216,-23.19156028
1993,,5.966498726,,3.670749738,,,,0.373106686,,2.425672187,-5.799997739,,4.06504065,5.259226564,-1.83033697,-16.29999775,-4.379999988,,10.12693098,9.815052642,2.389076739,-30.21988463,,10.37950079,,1.584228147,5.070499518,,4.143547209,-0.069999935,-4.634563867,4.426788834,-0.165454688,-2.452563385,,,,-4.085582125,,3.122826701,4.649179411,,12.40749063,1.878915089,-9.73902388,1.709295717,3.004974791,28.06945519,4.161105056,0.924371513,-22.73828476,,,3.752751445,,-9.713050031,,-0.127971981,24.33244371,1.823877076,,0.693459471,1.969519359,0.835788013,-3.261209935,-2.730792802,-0.498318813,1.955430292,-3.88583905,-19.44491355,,,6.586934214,,3.119775747,8.442669709,0.775669497,-5.967230646,,,4.301948052,-7.607350999,,,,4.221257081,-4.686836014,,,,-4.158165003,,2.200987642,,5.351681946,,,-1.619137098,5.308606964,,1.568325128,,0.989409947,1.040982728,1.350602535,-1.065316687,1.419165755,3.636040139,,3.322706831,,,0.963776312,-1.118378209,,,-0.454092862,-0.489823974,-22.69012001,,-6.9,-3.271955379,-8.632160856,,0.618624975,3.309593632,-4.219756679,,1.529050141,,7.486377845,,,-1.793913338,1.458956492,3.858320351,3.414972343,,4.732287013,2.039176524,0.893975679,1.658562887,0.068893844,,,,,,-6.322556555,,,,,0.113475312,5.084116517,,0.782628604,-18.81882363,9.229547673,,,-0.466781883,,-0.830133157,,24.40765315,9.394603602,-5.875061573,52.97965756,-3.138866371,,-2.721213186,,1.720496886,1.874200358,1.821941336,2.830186728,14.89953504,-0.61987883,,17.01754893,,,,-5.286027514,0.041652906,10.35940803,2.10728758,,20.72906635,,3.455049331,,,,6.846112332,,,,,,13.6422319,-4.000000001,-16.92299822,1.918640876,3.501909617,1.646866406,7.77605778,-4.282964389,,-3.231789211,-3.93082952,,,,5.061250832,,5.057660616,,,-7.202215541,,,1.553676886,-7.06875136,,-6.523600306,,,,0.693459471,-2.244607787,5.994375098,-40.79547148,-4.399993094,7.999999808,2.102792439,,-0.466781883,2.665776769,1.918640876,5.057660616,8.415251351,-5.057527441,-1.283835666,,3.105803054,9.332407239,5.478360209,0.103508518,-5.720400353,,1.499999981,-7.773584414,3.025636501,,,3.278897939,7.651172248,0.625739388,,,-2.808580437,24.00729922,68.1117397,27.12207679
1994,,-1.012983693,,2.444396783,,,,4.663989165,,7.277588547,3.099995697,,-1.293103448,4.141668279,7.801577093,-12.80000262,-9.730000006,,3.282737488,0.5259406,0.737008392,9.470742598,,1.041097983,,-15.90132867,3.728592839,,6.672349704,5.449876942,-0.18692098,1.235891849,0.283010769,-3.059914076,,,,-6.24434354,,7.542837353,3.945545735,,6.841701692,-0.819673779,-3.186543442,2.539973152,-5.276851777,11.1980535,5.368503361,2.671757465,-4.919454175,,,-10.92196907,18.15432741,-26.11320043,,-4.646614513,3.322115305,-5.659917569,,2.891410119,2.441628931,2.67490644,-7.901661798,-5.567423043,5.288889375,2.490774926,-5.529441209,36.6749712,,,-2.579820816,,0.844910451,1.262493425,10.95323997,0.550932505,,,1.478599213,-0.793201435,,,,4.355546179,6.168980328,,,,-6.137780292,,2.447736602,,11.17561676,,,-2.071689544,-1.582883576,,-3.661259635,,2.714255796,2.315505282,-0.003760992,3.24956712,0.555938091,-2.790565936,,4.715980136,,,2.111322026,7.118314052,,,1.456476119,5.667330677,-13.94093318,,-20.99999999,3.077414596,-8.60553997,-56.7701007,0.214372491,3.690186537,0.118090851,,3.657392447,,6.589190436,,,-21.84010934,3.928080378,-3.233529559,0.047023281,,3.108845446,2.993168991,2.257504204,0.222035652,2.614643153,,,,,,59.75599042,,,,,6.16302325,-0.174087597,,2.357255731,7.443046613,11.03134061,,,7.652120462,,1.852617681,,-0.732863968,-17.0001197,-5.777197944,-28.92083674,-1.894073805,,25.18364494,,1.349327174,2.564588887,10.92589015,2.559927617,2.818224519,7.603240588,,0.219117081,,,,5.227492753,2.685270466,14.90603904,2.475727107,,6.736423157,,0.592007339,,,,2.701619216,,,,,,2.902169917,-11.99999999,-31.32285237,4.585019386,-2.199190588,-3.705744037,-0.140097352,3.217697335,,5.071805863,-6.056319407,,,,0.336139926,,0.337650739,,,-4.477613161,,,-5.184213403,4.588397803,,5.815205667,,,,2.891410119,-7.146303991,-0.062683305,6.672268466,-8.399998362,-11.00000116,4.113784565,,7.652120462,-0.485230351,4.585019386,0.337650739,7.689525995,-9.973184359,-0.724201096,,2.105723272,1.734624653,-10.10009701,2.002661929,11.57132691,,-3.400000008,-35.38570198,-1.104022299,,,3.3669001,1.260986318,1.561610018,,,14.67335253,7.900000094,-18.90297529,7.313199778
